movie_id,title,year,genre,director,lead_actor,imdb_rating,imdb_votes,duration_min,language,industry,source,release_month,release_season,box_office_cr,avg_user_rating,rating_normalized
TM0084,Beast,2022,Action|Thriller,Nelson Dilipkumar,Vijay,6.0,28000,152,Tamil,Kollywood,real,12,Winter,141.9,6.0,3.0
TM0393,Pathu Yudham 4,2022,Action|Sci-Fi,Santhosh P. Jayakumar,Dhanush,6.0,2990,130,Tamil,Kollywood,synthetic,8,Monsoon,348.8,6.0,3.0
TM1731,Oli En Kaadhal,2022,Thriller,Atlee,Prashanth,6.0,7391,147,Tamil,Kollywood,synthetic,12,Winter,70.8,6.0,3.0
TM0095,Cobra,2022,Action|Thriller,Ajay Gnanamuthu,Vikram,5.5,14000,165,Tamil,Kollywood,real,9,Monsoon,449.4,5.5,2.8
TM0194,Oru Porinju,2022,Action|Sci-Fi,A.R. Murugadoss,Rajinikanth,5.5,8347,187,Tamil,Kollywood,synthetic,8,Monsoon,75.7,5.5,2.8
TM0811,Aval Sena 2,2022,Biography|Drama,Venkat Prabhu,Jiiva,5.4,3997,112,Tamil,Kollywood,synthetic,9,Monsoon,256.9,5.4,2.7
TM1051,Mazhai Pakal 2,2022,Action|Comedy,Karthik Subbaraj,Rahman,5.3,9977,136,Tamil,Kollywood,synthetic,9,Monsoon,163.2,5.3,2.6
TM1254,Ainthu Azhagu 4,2022,Crime|Drama,Selvaraghavan,Prabhu,5.1,5812,175,Tamil,Kollywood,synthetic,7,Monsoon,48.8,5.1,2.6
TM1476,Yudham Maram,2022,Comedy|Drama,Raju Murugan,Simbu,5.1,2371,122,Tamil,Kollywood,synthetic,5,Summer,208.9,5.1,2.6
TM1327,Kaatre En Nanbargal,2022,Crime|Thriller,A.R. Murugadoss,Samantha,5.0,23038,183,Tamil,Kollywood,synthetic,10,Autumn,228.6,5.0,2.5
TM0756,Kadhal Vizhi,2021,Thriller,Sakthi Chidambaram,Udhayanidhi Stalin,9.5,11681,117,Tamil,Kollywood,synthetic,5,Summer,342.0,9.5,4.8
TM0012,Jai Bhim,2021,Drama|Legal,T.J. Gnanavel,Suriya,8.8,175000,164,Tamil,Kollywood,real,2,Winter,258.5,8.8,4.4
TM0020,Sarpatta Parambarai,2021,Drama|Sport,Pa. Ranjith,Arya,8.5,41000,170,Tamil,Kollywood,real,12,Winter,686.9,8.5,4.2
TM0766,Iravil Kaadhal,2021,Action|Adventure,C.V. Kumar,Soori,8.4,7395,189,Tamil,Kollywood,synthetic,4,Summer,652.9,8.4,4.2
TM0018,Karnan,2021,Action|Drama,Mari Selvaraj,Dhanush,8.3,33000,157,Tamil,Kollywood,real,10,Autumn,293.1,8.3,4.2
TM1155,Vaanam Pookkal,2021,Action|Crime|Drama,Halitha Shameem,Prabhu,8.3,8772,117,Tamil,Kollywood,synthetic,2,Winter,146.9,8.3,4.2
TM0019,Mandela,2021,Comedy|Drama,Madonne Ashwin,Yogi Babu,8.2,14000,118,Tamil,Kollywood,real,6,Summer,382.6,8.2,4.1
TM0384,Mazhai Yudham,2021,Family|Drama,Ameer Sultan,Vikram,8.2,3421,169,Tamil,Kollywood,synthetic,10,Autumn,335.8,8.2,4.1
TM1862,Vaai Kaalam,2021,Drama|Romance,Dharani,Jayam Ravi,8.2,12393,147,Tamil,Kollywood,synthetic,11,Winter,323.3,8.2,4.1
TM1104,Pallandu Kudumbam,2021,Mystery|Thriller,K.S. Ravikumar,Jayam Ravi,8.0,18184,147,Tamil,Kollywood,synthetic,1,Winter,602.4,8.0,4.0
TM1163,Un En Vaasam,2021,Drama,Samuthirakani,Karthi,7.9,2621,146,Tamil,Kollywood,synthetic,1,Winter,355.9,7.9,4.0
TM1502,Por Kathai,2021,Action|Adventure,H. Vinoth,Prashanth,7.9,6915,144,Tamil,Kollywood,synthetic,10,Autumn,240.4,7.9,4.0
TM0005,Master,2021,Action|Thriller,Lokesh Kanagaraj,Vijay,7.7,91000,179,Tamil,Kollywood,real,8,Monsoon,413.9,7.7,3.8
TM1870,Nee Aasai,2021,Crime|Thriller,Magizh Thirumeni,Arya,7.7,4173,131,Tamil,Kollywood,synthetic,10,Autumn,486.8,7.7,3.8
TM0085,Doctor,2021,Action|Comedy|Thriller,Nelson Dilipkumar,Sivakarthikeyan,7.6,21000,156,Tamil,Kollywood,real,5,Summer,608.4,7.6,3.8
TM0310,Avan En Paasam,2021,Comedy,Boopathy Pandian,Bobby Simha,7.6,500,172,Tamil,Kollywood,synthetic,12,Winter,556.1,7.6,3.8
TM1102,Simha Kadal,2021,Action|Drama,Dharani,Prakash Raj,7.6,2519,155,Tamil,Kollywood,synthetic,10,Autumn,143.7,7.6,3.8
TM0739,Un En Aasai,2021,Action|Comedy,Rajkumar Periasamy,Yogi Babu,7.5,11910,171,Tamil,Kollywood,synthetic,3,Spring,394.7,7.5,3.8
TM1026,Avan Kudumbam 4,2021,Romance|Drama,Karthik Subbaraj,Soori,7.4,857,155,Tamil,Kollywood,synthetic,10,Autumn,164.8,7.4,3.7
TM1400,Un Kaadhal 4,2021,Crime|Thriller,James Vasanthan,Arun Vijay,7.4,1739,173,Tamil,Kollywood,synthetic,11,Winter,591.8,7.4,3.7
TM1633,Ettu Nanbargal,2021,Action|Thriller,Vasanthabalan,Rashmika Mandanna,7.4,6102,184,Tamil,Kollywood,synthetic,11,Winter,220.7,7.4,3.7
TM0090,Jagame Thandhiram,2021,Action|Crime|Thriller,Karthik Subbaraj,Dhanush,7.3,22000,158,Tamil,Kollywood,real,11,Winter,334.8,7.3,3.6
TM0774,Kal En Kudumbam,2021,Comedy,Nelson Dilipkumar,Prabhu,7.3,6971,121,Tamil,Kollywood,synthetic,6,Summer,541.2,7.3,3.6
TM0224,Naadu Vaanam 3,2021,Action|Comedy,Siva,Dhanush,7.2,11838,119,Tamil,Kollywood,synthetic,7,Monsoon,406.3,7.2,3.6
TM0476,Oru Pakal 4,2021,Drama|Sport,Mani Ratnam,Trisha,7.2,540,160,Tamil,Kollywood,synthetic,10,Autumn,193.8,7.2,3.6
TM0914,Nadu Nanbargal 4,2021,Family|Drama,Nelson Dilipkumar,Rajinikanth,7.1,4596,175,Tamil,Kollywood,synthetic,8,Monsoon,171.4,7.1,3.6
TM1471,Vaai Sena 3,2021,Action|Drama,Prabhu Solomon,Rashmika Mandanna,7.1,15004,143,Tamil,Kollywood,synthetic,3,Spring,84.6,7.1,3.6
TM1787,Mazhai En Kathai,2021,Action|Fantasy,Seenu Ramasamy,Madhavan,7.1,4822,155,Tamil,Kollywood,synthetic,10,Autumn,419.6,7.1,3.6
TM0247,Veedu Maram,2021,Drama,K.S. Ravikumar,Dhruv Vikram,7.0,7639,157,Tamil,Kollywood,synthetic,6,Summer,541.6,7.0,3.5
TM1148,Yudham En Aasai,2021,Action|Sci-Fi,Venkat Prabhu,Samantha,7.0,500,188,Tamil,Kollywood,synthetic,7,Monsoon,389.8,7.0,3.5
TM1949,Naadu Kaavalan,2021,Action|Sci-Fi,Boopathy Pandian,Jayam Ravi,7.0,13021,145,Tamil,Kollywood,synthetic,2,Winter,465.9,7.0,3.5
TM0357,Por Nanbargal,2021,Action|Fantasy,Vijay Milton,Suriya,6.9,5236,131,Tamil,Kollywood,synthetic,3,Spring,244.3,6.9,3.4
TM0639,Kanavu Iravu 4,2021,Horror|Mystery,Dharani,Madhavan,6.9,8429,169,Tamil,Kollywood,synthetic,3,Spring,485.6,6.9,3.4
TM0692,Sivappu Natchathiram 4,2021,Horror|Thriller,S. Shankar,Madhavan,6.9,2841,165,Tamil,Kollywood,synthetic,9,Monsoon,518.4,6.9,3.4
TM1374,Nila En Sena,2021,Action|Fantasy,Magizh Thirumeni,Soori,6.9,3791,136,Tamil,Kollywood,synthetic,9,Monsoon,176.2,6.9,3.4
TM0636,Onbadu En Padai,2021,Action|Crime|Drama,Venkat Prabhu,Jai,6.8,8282,140,Tamil,Kollywood,synthetic,2,Winter,79.9,6.8,3.4
TM1140,Medu Azhagu 3,2021,Horror|Thriller,Rajesh M,Bobby Simha,6.5,9480,111,Tamil,Kollywood,synthetic,7,Monsoon,272.2,6.5,3.2
TM1790,Simha Naal 2,2021,Crime|Thriller,Halitha Shameem,Kamal Haasan,6.5,1387,128,Tamil,Kollywood,synthetic,5,Summer,439.9,6.5,3.2
TM0505,Semma Nanbargal 4,2021,Romance|Drama,K.S. Ravikumar,Kajal Aggarwal,6.4,1310,111,Tamil,Kollywood,synthetic,12,Winter,370.0,6.4,3.2
TM0643,Theru Kathai 2,2021,Drama|Mystery,Mani Ratnam,Vijay,6.4,7800,152,Tamil,Kollywood,synthetic,2,Winter,176.9,6.4,3.2
TM1247,Kan En Porattam,2021,Action|Sci-Fi,Pandiraj,Kamal Haasan,6.2,17694,151,Tamil,Kollywood,synthetic,3,Spring,441.3,6.2,3.1
TM1303,Saadu En Kutumbam,2021,Drama,K.S. Ravikumar,Udhayanidhi Stalin,6.1,1570,161,Tamil,Kollywood,synthetic,10,Autumn,223.8,6.1,3.0
TM1463,Kaadu Padai 2,2021,Action|Fantasy,Raju Murugan,Trisha,6.1,9672,136,Tamil,Kollywood,synthetic,8,Monsoon,178.6,6.1,3.0
TM1325,Nadu Aval 3,2021,Comedy|Drama,Vasanthabalan,Soori,5.9,7691,189,Tamil,Kollywood,synthetic,3,Spring,410.6,5.9,3.0
TM0237,Por Maram,2021,Action|Adventure,Nelson Dilipkumar,Trisha,5.8,5102,120,Tamil,Kollywood,synthetic,4,Summer,313.4,5.8,2.9
TM0489,Varudam Nanbargal 4,2021,Drama|Romance,R.S. Durai Senthilkumar,Simbu,5.8,500,176,Tamil,Kollywood,synthetic,3,Spring,207.5,5.8,2.9
TM0650,Puli En Malai,2021,Action|Comedy,Mani Ratnam,Vijay Sethupathi,5.5,10213,188,Tamil,Kollywood,synthetic,10,Autumn,180.7,5.5,2.8
TM0873,Oli Nanbargal,2021,Action|Drama,Siva,Kajal Aggarwal,5.3,29971,152,Tamil,Kollywood,synthetic,7,Monsoon,282.5,5.3,2.6
TM0612,Veli Pothu 4,2021,Crime|Drama,James Vasanthan,Bobby Simha,4.7,2247,133,Tamil,Kollywood,synthetic,8,Monsoon,312.3,4.7,2.4
TM1100,Nadu Katha 3,2020,Comedy|Family,Vasanthabalan,Yogi Babu,8.8,1508,150,Tamil,Kollywood,synthetic,4,Summer,286.3,8.8,4.4
TM0011,Soorarai Pottru,2020,Biography|Drama,Sudha Kongara,Suriya,8.7,72000,153,Tamil,Kollywood,real,6,Summer,491.2,8.7,4.4
TM1805,Simha Nanbargal,2020,Comedy,Pandiraj,Vishal,8.5,5373,172,Tamil,Kollywood,synthetic,8,Monsoon,687.7,8.5,4.2
TM0540,Saadu Naal 3,2020,Comedy|Drama,Suseenthiran,Shane Nigam,8.2,2553,165,Tamil,Kollywood,synthetic,10,Autumn,570.5,8.2,4.1
TM1365,Varudam Aval,2020,Mystery|Thriller,Halitha Shameem,Udhayanidhi Stalin,8.1,3571,114,Tamil,Kollywood,synthetic,4,Summer,188.6,8.1,4.0
TM0990,Kaadu En Pakal,2020,Action|Adventure,Selvaraghavan,Rajinikanth,7.9,111843,121,Tamil,Kollywood,synthetic,12,Winter,176.2,7.9,4.0
TM1388,Vel En Vizhi,2020,Comedy,Linguswamy,Samantha,7.9,682,120,Tamil,Kollywood,synthetic,12,Winter,187.6,7.9,4.0
TM1765,Vaanam En Iravu,2020,Comedy,Mani Ratnam,Karthi,7.9,8236,126,Tamil,Kollywood,synthetic,12,Winter,207.0,7.9,4.0
TM0383,Vellai En Thozha,2020,Drama|Mystery,Lokesh Kanagaraj,Anushka Shetty,7.8,42069,119,Tamil,Kollywood,synthetic,7,Monsoon,327.5,7.8,3.9
TM1138,Moondru Vizhi,2020,Drama|Romance,Selvaraghavan,Trisha,7.7,4779,128,Tamil,Kollywood,synthetic,11,Winter,509.5,7.7,3.8
TM1076,Pattam En Thozha,2020,Action|Thriller,Dharani,Udhayanidhi Stalin,7.6,612,181,Tamil,Kollywood,synthetic,9,Monsoon,251.6,7.6,3.8
TM1181,Simha Vaasam 3,2020,Comedy|Romance,Rajkumar Periasamy,Premji Amaren,7.6,5010,152,Tamil,Kollywood,synthetic,1,Winter,300.2,7.6,3.8
TM1272,Neela Kudumbam,2020,Comedy|Romance,James Vasanthan,Jai,7.6,49818,152,Tamil,Kollywood,synthetic,11,Winter,238.0,7.6,3.8
TM1270,Puli Nanbargal 2,2020,Family|Drama,Ezhil,Anushka Shetty,7.5,21324,147,Tamil,Kollywood,synthetic,1,Winter,316.6,7.5,3.8
TM0726,Neela Kudumbam 2,2020,Drama,Vignesh Shivan,Jai,7.4,1397,161,Tamil,Kollywood,synthetic,10,Autumn,460.6,7.4,3.7
TM1473,Sivappu En Kathai,2020,Comedy|Drama,James Vasanthan,Kajal Aggarwal,7.4,9584,184,Tamil,Kollywood,synthetic,11,Winter,264.2,7.4,3.7
TM0261,Naam Porattam 2,2020,Comedy|Family,A.R. Murugadoss,Karthi,7.3,9580,121,Tamil,Kollywood,synthetic,1,Winter,466.3,7.3,3.6
TM0932,Pacha Vizha,2020,Drama|Romance,Pa. Ranjith,Vishal,7.3,6123,111,Tamil,Kollywood,synthetic,7,Monsoon,549.3,7.3,3.6
TM1008,Koodu Azhagu,2020,Family|Drama,Magizh Thirumeni,Anushka Shetty,7.3,12316,168,Tamil,Kollywood,synthetic,5,Summer,439.9,7.3,3.6
TM1883,Naan En Padai,2020,Action|Thriller,Mari Selvaraj,Premji Amaren,7.3,7453,166,Tamil,Kollywood,synthetic,5,Summer,144.9,7.3,3.6
TM0815,Aadal En Porattam,2020,Comedy|Drama,Santhosh Narayanan dir,Prashanth,7.2,1667,156,Tamil,Kollywood,synthetic,3,Spring,245.3,7.2,3.6
TM0471,Rani En Nilam,2020,Drama,Thiagarajan Kumararaja,Santhanam,7.1,11729,165,Tamil,Kollywood,synthetic,4,Summer,95.4,7.1,3.6
TM0089,Pattas,2020,Action|Comedy,RS Durai Senthilkumar,Dhanush,7.0,12000,157,Tamil,Kollywood,real,4,Summer,76.1,7.0,3.5
TM1192,Nee Pookkal 4,2020,Biography|Drama,Selvaraghavan,Prashanth,7.0,1121,187,Tamil,Kollywood,synthetic,4,Summer,193.7,7.0,3.5
TM1253,Pattam En Iravu,2020,Action|Thriller,Mohan Raja,Prabhu,7.0,2573,126,Tamil,Kollywood,synthetic,8,Monsoon,403.1,7.0,3.5
TM0319,Ezhu Kutumbam 2,2020,Action|Crime|Drama,Sakthi Chidambaram,Rahman,6.8,1405,158,Tamil,Kollywood,synthetic,1,Winter,37.1,6.8,3.4
TM0958,En Porinju,2020,Action|Comedy,A.R. Murugadoss,Karthi,6.6,7261,136,Tamil,Kollywood,synthetic,5,Summer,336.2,6.6,3.3
TM1922,Kaatre Kadal 2,2020,Action|Fantasy,Rajesh M,Prakash Raj,6.6,3203,160,Tamil,Kollywood,synthetic,12,Winter,171.2,6.6,3.3
TM0403,Nila Nilam,2020,Comedy|Drama,Lokesh Kanagaraj,Prabhu,6.5,13673,160,Tamil,Kollywood,synthetic,4,Summer,442.6,6.5,3.2
TM0452,Vaai Kaadhal 3,2020,Comedy|Drama,Adhik Ravichandran,Jyotika,6.5,24579,162,Tamil,Kollywood,synthetic,2,Winter,376.4,6.5,3.2
TM0807,Rendu Kudumbam 2,2020,Romance|Drama,Vasanthabalan,Jayam Ravi,6.5,17247,164,Tamil,Kollywood,synthetic,7,Monsoon,181.0,6.5,3.2
TM0647,Onbadu Paasam,2020,Family|Drama,Samuthirakani,Arya,6.4,1961,185,Tamil,Kollywood,synthetic,6,Summer,322.9,6.4,3.2
TM0930,Varudam Pookkal,2020,Drama|Sport,Santhosh Narayanan dir,Vishal,6.4,4209,155,Tamil,Kollywood,synthetic,1,Winter,406.9,6.4,3.2
TM0530,Neela En Aasai,2020,Comedy|Family,Mohan Raja,Dhruv Vikram,6.2,1449,162,Tamil,Kollywood,synthetic,3,Spring,255.3,6.2,3.1
TM0961,Varudam En Maram,2020,Thriller,Adhik Ravichandran,Jiiva,6.2,11349,144,Tamil,Kollywood,synthetic,8,Monsoon,327.1,6.2,3.1
TM1523,Pattam Yudham 4,2020,Comedy|Family,Lokesh Kanagaraj,Udhayanidhi Stalin,6.2,3817,153,Tamil,Kollywood,synthetic,6,Summer,398.2,6.2,3.1
TM1592,Onbadu Porinju,2020,Horror|Thriller,Sudha Kongara,Karthi,6.2,11780,134,Tamil,Kollywood,synthetic,7,Monsoon,183.4,6.2,3.1
TM1588,Kaadu En Yudham,2020,Action|Fantasy,C.V. Kumar,Rahman,6.0,8994,183,Tamil,Kollywood,synthetic,5,Summer,63.6,6.0,3.0
TM1571,Kanavu En Paasam,2020,Action|Adventure,H. Vinoth,Ajith Kumar,5.9,1576,121,Tamil,Kollywood,synthetic,6,Summer,313.7,5.9,3.0
TM1167,Iravil En Aasai,2020,Crime|Thriller,Pandiraj,Karthi,5.8,4448,182,Tamil,Kollywood,synthetic,12,Winter,105.5,5.8,2.9
TM1953,Nenjam En Kudumbam,2020,Drama|Sport,Rajesh M,Dhanush,5.8,2560,162,Tamil,Kollywood,synthetic,5,Summer,74.2,5.8,2.9
TM1201,Sivappu Kudumbam,2020,Action|Thriller,TJ Gnanavel,Prashanth,5.7,693,120,Tamil,Kollywood,synthetic,7,Monsoon,301.2,5.7,2.8
TM0655,Yudham Nilam,2020,Action|Crime|Drama,R.S. Durai Senthilkumar,Premji Amaren,5.6,500,188,Tamil,Kollywood,synthetic,2,Winter,292.3,5.6,2.8
TM1511,Avan En Azhagu,2020,Horror|Thriller,Gautham Vasudev Menon,Prabhu,5.3,11473,110,Tamil,Kollywood,synthetic,5,Summer,414.1,5.3,2.6
TM1564,Varudam Nanbargal 3,2020,Drama|Romance,Vasanthabalan,Rajinikanth,5.3,12351,153,Tamil,Kollywood,synthetic,11,Winter,331.1,5.3,2.6
TM0600,Semma Iravu 2,2020,Family|Drama,Pradeep Ranganathan,Atharvaa,5.2,5430,150,Tamil,Kollywood,synthetic,12,Winter,260.5,5.2,2.6
TM1156,Nila En Kaavalan,2020,Family|Drama,Boopathy Pandian,Vijay Sethupathi,5.0,71600,114,Tamil,Kollywood,synthetic,9,Monsoon,204.4,5.0,2.5
TM1670,Pattam Yudham 2,2019,Drama|Romance,Lokesh Kanagaraj,Aari,9.5,6937,136,Tamil,Kollywood,synthetic,12,Winter,629.0,9.5,4.8
TM0004,Kaithi,2019,Action|Thriller,Lokesh Kanagaraj,Karthi,8.5,58000,145,Tamil,Kollywood,real,11,Winter,252.7,8.5,4.2
TM0016,Asuran,2019,Action|Drama,Vetrimaaran,Dhanush,8.5,33000,141,Tamil,Kollywood,real,2,Winter,648.7,8.5,4.2
TM1507,Onbadu Neram 3,2019,Drama,Siva,Udhayanidhi Stalin,8.4,1201,170,Tamil,Kollywood,synthetic,3,Spring,86.1,8.4,4.2
TM0007,Super Deluxe,2019,Drama|Thriller,Thiagarajan Kumararaja,Vijay Sethupathi,8.3,39000,175,Tamil,Kollywood,real,7,Monsoon,141.1,8.3,4.2
TM0078,Viswasam,2019,Action|Drama,Siva,Ajith Kumar,8.2,40000,163,Tamil,Kollywood,real,8,Monsoon,553.7,8.2,4.1
TM0079,Nerkonda Paarvai,2019,Drama|Legal|Thriller,H. Vinoth,Ajith Kumar,8.2,25000,170,Tamil,Kollywood,real,12,Winter,423.2,8.2,4.1
TM0088,Kannaana Kanney,2019,Drama,Arunraja Kamaraj,Dhanush,8.1,14000,147,Tamil,Kollywood,real,4,Summer,474.5,8.1,4.0
TM1546,Kadhal Nilam 3,2019,Drama|Sport,Ameer Sultan,Ajith Kumar,7.9,9650,123,Tamil,Kollywood,synthetic,2,Winter,518.2,7.9,4.0
TM0340,Iravil Kaadhal 3,2019,Crime|Thriller,Thiagarajan Kumararaja,Aari,7.8,8232,140,Tamil,Kollywood,synthetic,8,Monsoon,560.3,7.8,3.9
TM1046,Nenjam En Anbu,2019,Action|Adventure,Samuthirakani,Aari,7.6,583,131,Tamil,Kollywood,synthetic,5,Summer,488.3,7.6,3.8
TM0070,Ispade Rajavum Idhaya Raniyum,2019,Action|Comedy|Thriller,Ranjit Jeyakodi,Jai,7.5,4000,131,Tamil,Kollywood,real,6,Summer,135.3,7.5,3.8
TM1084,Ettu Yudham 4,2019,Drama|Romance,Adhik Ravichandran,Prabhu,7.5,5139,165,Tamil,Kollywood,synthetic,1,Winter,406.0,7.5,3.8
TM1927,Un Nilam 2,2019,Action|Drama,Santhosh Narayanan dir,Rajinikanth,7.5,8711,165,Tamil,Kollywood,synthetic,10,Autumn,469.4,7.5,3.8
TM0072,Comali,2019,Comedy|Drama,Pradeep Ranganathan,Jayam Ravi,7.4,11000,145,Tamil,Kollywood,real,1,Winter,254.9,7.4,3.7
TM0010,Bigil,2019,Action|Drama|Sport,Atlee,Vijay,7.3,47000,179,Tamil,Kollywood,real,11,Winter,243.5,7.3,3.6
TM0741,Mazhai En Aval,2019,Drama|Mystery,Prabhu Solomon,Vikram,7.3,8090,161,Tamil,Kollywood,synthetic,9,Monsoon,43.0,7.3,3.6
TM0458,Malai Vaanam,2019,Crime|Drama,K.S. Ravikumar,Dhruv Vikram,7.2,1153,151,Tamil,Kollywood,synthetic,4,Summer,260.9,7.2,3.6
TM0879,Veedu Sena 4,2019,Comedy,Ezhil,Jayam Ravi,7.2,994,120,Tamil,Kollywood,synthetic,7,Monsoon,526.6,7.2,3.6
TM1912,Aval Vizhi,2019,Horror|Mystery,Arivazhagan,Anushka Shetty,7.1,891,180,Tamil,Kollywood,synthetic,10,Autumn,567.4,7.1,3.6
TM1735,Simha Kutumbam 3,2019,Biography|Drama,Karthik Subbaraj,Vikram,7.0,3091,136,Tamil,Kollywood,synthetic,1,Winter,79.9,7.0,3.5
TM1741,Ettu Maram 4,2019,Biography|Drama,Gautham Vasudev Menon,Premji Amaren,7.0,4594,134,Tamil,Kollywood,synthetic,5,Summer,353.6,7.0,3.5
TM0200,Thoongaavanam Kadal 2,2019,Comedy|Family,Rajesh M,Keerthy Suresh,6.9,2469,127,Tamil,Kollywood,synthetic,12,Winter,430.8,6.9,3.4
TM0670,Oru Padai 4,2019,Comedy|Family,Arivazhagan,Jiiva,6.9,121735,124,Tamil,Kollywood,synthetic,11,Winter,386.4,6.9,3.4
TM0597,Koodu Paasam,2019,Horror|Thriller,Santhosh Narayanan dir,Siddharth,6.8,3768,181,Tamil,Kollywood,synthetic,6,Summer,165.3,6.8,3.4
TM0711,Oli En Vaasam,2019,Comedy|Romance,Mari Selvaraj,Suriya,6.8,9806,173,Tamil,Kollywood,synthetic,5,Summer,204.0,6.8,3.4
TM0110,Paarvai Aval 4,2019,Drama|Sport,Arivazhagan,Arya,6.7,2234,120,Tamil,Kollywood,synthetic,7,Monsoon,510.2,6.7,3.4
TM0642,Vel Azhagu 2,2019,Drama|Mystery,Selvaraghavan,Premji Amaren,6.7,632,142,Tamil,Kollywood,synthetic,11,Winter,187.5,6.7,3.4
TM0747,Puli Kaadhal 4,2019,Action|Sci-Fi,Mohan Raja,Soori,6.7,7378,181,Tamil,Kollywood,synthetic,11,Winter,565.9,6.7,3.4
TM0872,Vaanam Kadal,2019,Comedy|Romance,Mohan Raja,Vishal,6.7,6388,157,Tamil,Kollywood,synthetic,7,Monsoon,369.2,6.7,3.4
TM1590,Pathu Nanbargal 4,2019,Biography|Drama,Thiagarajan Kumararaja,Bobby Simha,6.6,1682,179,Tamil,Kollywood,synthetic,1,Winter,475.8,6.6,3.3
TM0934,Pagal Kutumbam,2019,Drama,Samuthirakani,Rajinikanth,6.5,9701,177,Tamil,Kollywood,synthetic,7,Monsoon,455.9,6.5,3.2
TM1444,Nila Sena 3,2019,Family|Drama,Karthik Subbaraj,Keerthy Suresh,6.4,21949,166,Tamil,Kollywood,synthetic,2,Winter,263.9,6.4,3.2
TM1849,Ettu Aval 4,2019,Action|Drama,Raju Murugan,Suriya,6.4,4452,172,Tamil,Kollywood,synthetic,8,Monsoon,352.9,6.4,3.2
TM1885,Avan Aval 4,2019,Horror|Mystery,K.S. Ravikumar,Soori,6.4,981,174,Tamil,Kollywood,synthetic,3,Spring,190.6,6.4,3.2
TM0451,Vaai Pothu 4,2019,Thriller,Pandiraj,Rashmika Mandanna,6.3,2939,122,Tamil,Kollywood,synthetic,6,Summer,284.4,6.3,3.2
TM0525,Uyir Vizhi 4,2019,Horror|Mystery,Atlee,Suriya,6.2,1312,150,Tamil,Kollywood,synthetic,10,Autumn,156.5,6.2,3.1
TM1481,Malai Kaalam,2019,Drama|Mystery,Pandiraj,Anushka Shetty,5.9,8489,139,Tamil,Kollywood,synthetic,1,Winter,256.4,5.9,3.0
TM1559,Mazhai Anbu 4,2019,Drama,Dharani,Arya,5.9,11088,128,Tamil,Kollywood,synthetic,12,Winter,72.3,5.9,3.0
TM1605,Manjal Thozha 4,2019,Comedy|Drama,Dharani,Prakash Raj,5.8,15132,152,Tamil,Kollywood,synthetic,9,Monsoon,400.4,5.8,2.9
TM0255,Aval Sena,2019,Comedy|Drama,Badri Venkatesh,Rahman,5.7,2406,119,Tamil,Kollywood,synthetic,8,Monsoon,228.5,5.7,2.8
TM0450,Kadhal En Porattam,2019,Drama|Mystery,Mohan Raja,Prakash Raj,5.6,4286,116,Tamil,Kollywood,synthetic,9,Monsoon,357.6,5.6,2.8
TM1154,Ettu Padai,2019,Comedy|Family,Suseenthiran,Arun Vijay,5.3,3444,185,Tamil,Kollywood,synthetic,12,Winter,102.2,5.3,2.6
TM1597,Aadal En Vaasam,2019,Comedy|Romance,Thiagarajan Kumararaja,Prakash Raj,5.3,6273,135,Tamil,Kollywood,synthetic,3,Spring,197.7,5.3,2.6
TM1979,Kal Kathai,2019,Drama|Romance,Venkat Prabhu,Vishal,5.3,18772,136,Tamil,Kollywood,synthetic,2,Winter,180.1,5.3,2.6
TM0229,Pattam En Aasai,2019,Crime|Thriller,Nelson Dilipkumar,Shane Nigam,5.2,20020,153,Tamil,Kollywood,synthetic,11,Winter,94.4,5.2,2.6
TM1892,Vellai En Neram,2018,Drama|Sport,Halitha Shameem,Jiiva,9.2,3245,181,Tamil,Kollywood,synthetic,10,Autumn,215.2,9.2,4.6
TM0008,Pariyerum Perumal,2018,Drama,Mari Selvaraj,Kathir,8.6,20000,134,Tamil,Kollywood,real,8,Monsoon,529.4,8.6,4.3
TM0116,Manjal Yudham 3,2018,Family|Drama,R.S. Durai Senthilkumar,Simbu,8.6,11024,144,Tamil,Kollywood,synthetic,6,Summer,291.2,8.6,4.3
TM0006,96,2018,Drama|Romance,C. Prem Kumar,Vijay Sethupathi,8.5,47000,158,Tamil,Kollywood,real,1,Winter,402.9,8.5,4.2
TM0017,Vada Chennai,2018,Action|Crime|Drama,Vetrimaaran,Dhanush,8.5,41000,165,Tamil,Kollywood,real,4,Summer,558.4,8.5,4.2
TM1393,Vellai En Kaadhal,2018,Comedy|Drama,Venkat Prabhu,Arun Vijay,8.4,3395,189,Tamil,Kollywood,synthetic,9,Monsoon,589.1,8.4,4.2
TM0797,Theru Vizhi 3,2018,Action|Comedy,Mari Selvaraj,Karthi,8.3,5005,167,Tamil,Kollywood,synthetic,4,Summer,478.0,8.3,4.2
TM1769,Kaadu Kaavalan 3,2018,Action|Drama,Linguswamy,Anushka Shetty,8.3,14662,125,Tamil,Kollywood,synthetic,5,Summer,441.8,8.3,4.2
TM0290,Kaadu Pakal 4,2018,Drama|Sport,Vignesh Shivan,Trisha,8.1,26539,186,Tamil,Kollywood,synthetic,10,Autumn,552.8,8.1,4.0
TM0816,Semma Pookkal 4,2018,Drama,Mani Ratnam,Arya,8.1,1622,174,Tamil,Kollywood,synthetic,11,Winter,51.2,8.1,4.0
